URI	Filename	FixedModifications	VariableModifications	Proteomics Data Acquisition Method	Label	PrecursorMassTolerance	PrecursorMassToleranceUnit	FragmentMassTolerance	FragmentMassToleranceUnit	DissociationMethod	Enzyme
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/23CPTAC_PDA_W_JHU_20200203_LUMOS_f12.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GL9OL219lCxh6DCKd6dY1QusoHjOGEVYO30OCPuUuwQgblDgIVZKka4hVaF9cZF98TdliVNPw2UXZXtO~cWM6EzAosicK8MJTY3QBywtSnY7eK9fM0NSO7LGQ5fZUF5txmd7UBNyBVYv1wx~xbgKeE0hUxrT7J2xKNuvaMluOiqKPsE2tGNjziyoDOzWISV9hZGtbRV44pT4NfyeqCV0cbqmTA~Nz5YQAgbPP7mWYVNsnRJ8qCvcoc9kGO6H7Pyck~pqXQcJi0Z7k3MJFNoxcugjjtcSg3rsBsNNKsnQ72edw4csuAVkd5c2Pq3diUIP7Jbm2~a6S3xN4iCRMEcwLQ__	23CPTAC_PDA_W_JHU_20200203_LUMOS_f12.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/23CPTAC_PDA_W_JHU_20200203_LUMOS_f03.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PRHAXLl3TKqHWMn8xRELYCAzSCcrSwGD2dMnqKDfZFMXYb8zLEdo-biRi7pro~EtRe2Glvgv8ISTsr5gODHzGca724snUG4i7pNJL89OwonyQ14sBQQxo26ZBQsqQNjnSNIfPLlfrretMMdphpJeiL6woUAosNgYIOLK~CUSRHxHXPERnhfEXOn~fwrfX0xsZ03-DjHa9mBRDNIiPuaLCHf27zwBWMveR2q1mY6JqCu-cAHxXJZEOaMXSTC7cNoZNnMsntXqawOiFCnhAJtWQ5MKzZBhhbEFihF2cIn9z0KSvQarnWi~1tbKMixcpOpkL7c7NQJl9Pe5g-FSIw3bkg__	23CPTAC_PDA_W_JHU_20200203_LUMOS_f03.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/23CPTAC_PDA_W_JHU_20200203_LUMOS_f24.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=gxE-KDipZTVFhdpKPdYYMFpLQ65z3a9m5ErqBlL5DRVlWDgLyCiYlIWN7gR5socgVB8IPWxuWwlNiU4MiXjQrPW-LphiWHnDN8GJ91gvPeuy-HtSOYgVtWT7~IXfW1jia4MJp8GSw68ydRVcw1fj0n1YcZcs~K~trRjLwfSm25eksMyZi8Yd4pq7EK5crT9sdi~fTnzhci51XcHIPlLQkWE~Z9o8RM0s4gvt9BmDOn1BVCsealKNleTjzH-MABNKNUH0DOVqeK5m1O-KloFjVi4jIbjlkY9uUREEGH-uQ1A3l9Jd7KOC~2~LzBGJ2gccseaIF855m-9npdmK5u7dew__	23CPTAC_PDA_W_JHU_20200203_LUMOS_f24.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/23CPTAC_PDA_W_JHU_20200203_LUMOS_f15.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Q4TK2s0zFODay42VpJQw8FHPqkXvzvvLwsrXXRpBLY3RWmJuu8PHrikLIRTvWfRzuFXj~JHQHwdhj44mTVzoe6sdFClzD5EFYg9ZcCrGQmn68rxzRR6DOHIsPUuJwEOhWLvcCiro5IASFs7Zg1fvsoydTVK16FM6vyodycrEqUmofLSuBlrxP04XBqnxvhVz6ig2GPEt92egdgFj5XndjttAvLAjs5DrH8OJmyXbdtrC00k2wAFd8iLzeFPH5mJjHCx-n4JAnaBWMsn20KcUpfm4yvogUTpd~HMkC3W-HEDoV1TfwPJ8QpYkr58jdUYE0VCaR6Uu8yGqRvN5OuaXTA__	23CPTAC_PDA_W_JHU_20200203_LUMOS_f15.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/23CPTAC_PDA_W_JHU_20200203_LUMOS_f01.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=SBwKqAytZiwM8LvmBI89S3OvwpdQUJe7NhsIJlEtYD3ewbxj8YfdwEZA3-KpdsfOTvSx2Ss7T7ydsWa84dQuwFHawCyd~MSpKAm5gTPNVnTDedPDwZRA5CTVFflJ9vzgt-nEI59VJlGca~fGx9-ePtMfCTbxR97HFm0~A7XjClR3uyRGGn2Riaogw0o~ERAKyIkGxn6H4JoBlQeeM-lT-dm7-rdb38pyvpLwXY0Yg3j8RNHfNGszpKFC5CQmEDGF2MB~-fot1p82345deNSdUx7zeS2gykPa34bEw3JoVOFCpYz9DafH1LArx4BS~WThX~2xpzmulVSETSa~H~pXig__	23CPTAC_PDA_W_JHU_20200203_LUMOS_f01.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/23CPTAC_PDA_W_JHU_20200203_LUMOS_f09.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=fVrPShY5Iq-5LvC8AZXWmi5DyJ0RMuvVu~3~Wn5lx0mH2x1s31HwsjyTY9eKYmYCpMPNXv7ZM0H8JHR5E-5mDYnDKfNKlBDG6kVBS5K8WWSXS-VlEaL2iae275kecocO43~5U9-FwfgaO22E2PkAcxeT7pW~0CQv6nkyKTWqsknw8O8UgdtWPGDMhzaRkUFiWJxC-UeaUMyNdVVxUQ~w7Jy18fpYNtVU4l8ibhIcxgDF-L3VsBPpjxho0IlQy345d8awU55sOwGQcy4JkaBd1YoX3QUJSGPTZToUbwAhtU3cdyGkezkCJgUPMTITBKs-N0EWw3AK9gnLyJgy2nz7Og__	23CPTAC_PDA_W_JHU_20200203_LUMOS_f09.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/23CPTAC_PDA_W_JHU_20200203_LUMOS_fA.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YlBSNyDWRtLwZ-BUZHxAakzpU0zW-WdXjkk3GQehmiHUPrsyqCE6t9hDEQfNiycAk0Jewoc0wQWat2KvvipQU7m3Zyr8SBXww5IGsyMPhluHwYKbh2mLLvJykcbK5uBKNTZ1eRNKrepzQhOBsMwMDSnopiJdsCBQZK89KfO2L~rN07rN5EyscFPtq1ljgX14Z~uvLAjfUrGaqLfnzmg0dLQq1JmqfNLJVwIfVHseLK4NoX4YdoK~45k9RVk9I6eF3e7zNxhPXcIJpv6JuVraRvebN5wzxhH1eMLfnBAi4xzDJkyfmgCXWYZbuyyPX89L5ALXoxszbCeZ2d1eb15WMw__	23CPTAC_PDA_W_JHU_20200203_LUMOS_fA.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f19.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=fTMCFNBj6p9fX4t0d~xzQ6gRdK-JcvhjclnH3RsucvNqz0~~oyxvsxW2QXT17Z53nkESQG1H5WLX5e956tEIfAZe8EKAwJ4TiGtMAHfVpV8fIcNVKO57sv8xnN4rLe6oTbiGrGo~R6OhGwUuvnkL6AGzbsJMGl4fJm58bp9JUM0OquYjnfboVCJVjpo5pNQ1BjCpGY-qZA3mSx~lxTCIwpvuwleM9JCzELYzpnkLyw2XcXZJ-PqUj0IARW9EIUa2cR8pT0fJqedPhU5m7gtzrS8se~evFhpxd-~9USdEA6AJOkieJOYTf0ln8E8Eur2ukanFMkq2Q9hiCGot44HdWA__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f19.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f20.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WWA2uADNzb2C109JRLHQ0WbGcQOUrZRr44FJ-IFF8-bkutYKMb3wrlj8SWtDHtDpmMAKP7q0xh6qdOhzFThlEMEn2S2bsuGXjjlDfMUWIW4q3OI3TuwqilXtigebXHRfUg4l~Wle0rdh~hbggo0htSH9yM7BpoM1VRjOo3NfTku0Zt70c~KxM8qfZWQv0pubH6kxNnHpn-8cZIesz20ih9nerJZZh~~L9jQQT52ehX5kutqpsQSvrwHk7HoKQHhka8Tj-SWzQm3Gxn4gTPIj7GvvojLi5jZeVmjxXKAVvMMEsUeOm9KjxsTRhvy~-J5AjTUlDm7wh-QXPdAyWOssPw__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f20.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f10.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=R~qL2ZdHGw8-XekisGYs4BPTf9spWL490V9nzof9YgcXvc8T6-vNS8i9-EFQf32RW2KVW6a3KYtDKw7uP2lqgcDdmOmgiYVjE~eCfsN667AQsP6BwNiQ7QMrDySUDry04gnCvt4uVHpUVJZgzEtpFwrbRKI-xLwBDq7bj63g~o2xApvyK5xs2gkalhakN5sHCnq4XzCLnvlBAmeDVRHXrIIBKCepUUzvYMEEs7aywLhNbUYsnObn7ShY~XeLnqCWa-J-k9XauHzx~8lpNgd9zRnr84dn8YCxqDDOAmdS3BB92EaIIfQPPhyx~YvoHmjVmP3mdjnqR2p4VaRazpUH3Q__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f10.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f12.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=E05h3RTblfk6nAGnMfBPPs13kv5YVfBBP0~bZFsjPj0mGtqkZpOmCdDIBCtvsYth3HYqBxrFDqckDo3HwgzMz2ToJ3UxX-5S-eAssz7TOFL~ha2qKh1Lyn14S7bD1pp4eOsb0WxlDRszITqCt7dgxqO2Kr6nMH7mg026RH7aJsiB4Lb9vz2sg4G0vYaMzwOm87BuBBoeBqjRYJvaXMrVyQNYfQVfzpdaSyV~0B4BvVWlO0QrbpA1EYSOb3sV6wzGtqxrPLUuhMUpwzBPRyvDA3qKChexPOMpNszKcC0lkiwepjFh0IsivsEnQdC~EnjDMriegUTn1nwBXY20Q8tokw__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f12.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f01.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WSBks3HFlDhwUOrUbvjP0siAzVcxpu1IWiwF1QGx7wn1rqeGJXWIqTjNz93WpdFLVM~JOLWx-rlEGwd8myRNJYqKR2iyQsKNmHlX9QlDEXZZrVj0JWflNYbA0WQjvvD2xwbQVlJBcAi2b5SgshUCEXnUILHYR2XgTrQzHinrYV8ABCE-8OhfetB2-AsJB4KAz--5jgU2JTNZyRJ-04OJK4BlH7wUP2XhF~wbEajZJIH4GCEwV3R78XUVbkurHsCAaHDeSjt~od026gEoPomPGxQlojPdHlRthfEKP7tDCgAbOfpgxqSoDgeEzK7Wiq4x1Vv4HJCV0EXOuGjXbdy0WA__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f01.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f07.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cedVc2DbciVm69k0anz2Za9td8A8okOpripndk-YZGEMEEsPefROJy-K6e53iWabb9JjdIc54Li4t56Ma4pR7hgBQ-Oaaknm4eRkphhEAilJb-DuBh5G6IST04QwJ31oryEiq9dJSAFIth0MUfPBw363KEQrEypUNpxbvfPSoT42xsIqqvFQJV32i3AwZn~HUXrMJIBBr37I~P6dS8ZVNxDOUjn9yo-XaMtszahaP3tsJPhmDDCt9jmFH6WeJzXEE7KZXHaXODN1fUYQxoC2blP1miW-41auG6rnqk3UTvdkFisO9-DYviAzNuGgBdQ2LYVG4lEi6ZYZHuRKyAGTrA__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f07.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f21.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FwuXqukjVpicB94uIwOarYbsEyIFD4DalivOEUEFOcaIFllHVGyMTEEwVgruXocnQ3o12HUUxT9DAgPLDh2N~p8ubdnkgAhoD5467DE2ytvFS2DskyY4hSITQcY-YIZjT87PPixAocPw9wl8Jn6Z6VuVCQBiEhofgWVQz79k~yPEsTfwgzYVMq3KsY42Bbuw0~b38cbYSfKlIV2oaqeVqVYXttvrCVkcZV8QK5yumY-H~8~Pp64Qsq6qKBgjhd7cYmkeCz5rYL6jMxC6JbNBNmSY3VNepczAVzvYa6voCPBrSt-KhbGRGIX~Zflo~YaIrL7T91ISAYkoQhxV0d4juQ__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f21.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f11.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=hc9c0hLqtpICmUe795RuLUVlmjMhGVjUH5N0ZTiy-4j2976D1D4JO2a36J5nt31H1nVU~bZQXQG7c-bWlBj4yH7zZchZaNznxxqP7YvLgKsUMIVH-9AUZlhm6TbTpm3xBjpWjCsi7kIlaq5c~Z3JO1UxteXpZsxHaZqtSJ5wybiWqcvg9SJ00EG35xYrQwCnm5zum2VoT0NtxxqujDHPW92RknrL5tBY8EHP0WkuBE6-mh1hTRHjZnOc7we74l5rmkHXh36-dNv2ozdZk4kB09DAHub4g70X9PuYZStuW1HPlATvYvUUC1eAyakAVCwKmFJgdnhLEA1rD405S0~qgQ__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f11.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f04.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WBlLNgLDv41AQQJIjDarf4j1h1xHp1WLAwH7x5RZ7yzP-Y1wmV~xzHuEanpHeMY7gy1zCCymCDDggLWs38uzIHg1sobqAvxP5QmHdKhUIbuQOFppYg5YJdtmfgoo9V0ttGd4yisRfIOriNEeFuOgwJ9DnRaZn5ZfBXkjp60a8bgwO~h16Rj3-aO0vLr03Hpu87PgzzoscnhqRLmLM6saerYbva9EgnoU8x3JotPGDq9Kmf27tgS961HfMfkSUkNoE~Ix9I0KtSEUtt3Zcme3~0cQn-GwW6hXmg9zmy145ibR8DVYJYfoKiTcy3hsLuuyHkkUKhGN9Dyt2pIuKee~8Q__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f04.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f16.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Goturk3qGOvC1YMmWCj4HpULsScfsF9PpJqbFSBkYTKo1EPxyOksQxcRF0QFpfZqD5VmW1aGPhei~WWH472KTg2oZ9IosqI0fOyEhj2ORGxLrUwsdLke9n2IgbgX0rDYpkfQI38KaYnkEE-rZn4eAMN-pIYnSlGaje5iJrpeJL9es1cfR30AGad0yBHTa0hkO03L3YE~NW6IrG-K~4YETZqBdCDeJGEjZoVsFA1a2eYBL3-jZ57yN2r-t~J~Xk-IWiP~fHCpSrZfyE9OTTpCRAF94RwlkIJkA3LcgrPoMB7F2Rjn2JZvTL7dPnT4lQK9j0AMgxdpTmdJ27esq-6xLw__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f16.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_fA.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PZO1IAaSr92i5Eoa8zP-aVC9Ec0sWLfNvDOEuJIJmnx307FjpXLfWSKhvvIN9ye9XKoyuSz8lvPmZxPECF5qTe~zk2lcGYqu1R~5Jrqy~4zFOotNjIL6c6PgVt3chU4Vv4uPhJzqsC2BscgVnWg-dRkdnfLl1vyddqI~SOZ3Z~2v0fHyzORH6BopqSA44JXy9gCuY6TOoVn4mKiNKsZiLltX9lyJG~SrnCQ4NynX571DYzycJ1-Wlge2dAHQyycc3-FHbiIr5YYZEgPLntY8hiaXDM0wcsy4knRzj50r3wa9DRx~AkttGh~YGnSdkXcTfuiAsEL9Ntx0EtQpGe2cMA__	01CPTAC_PDA_W_JHU_20191125_LUMOS_fA.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f06.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=e-5dOgryH~7wtMbFfZFmdt2Hx8BwECbTXfbXu7f2emJHSLphhZ~CY7gLmywh2jVjfPNgtr5RvBuUmjNk6Duz2r1tEP7c-iwKeejr4gkmEifcmGZgd6JQnJHixhVeZIIugPFR5G7Q97YyzYhiipf5vMmzTchBaQjOy01aWfNWFrnVXhZj8uzKZ1QSjKm2P4nP-a0ECF9Dfi2jCKVU~6mzV-AoCPuqZ-TjE9WuMlQlbCIQm4QIGVHPXNabWpOfSSADG7rvY9QjalKFaGieDazFhcfDuQcKqrmLfSbNEyYyJZACRMJz-bQkQT~oCQhdIxyWeCH-xY3T6ldwETh8Br82dQ__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f06.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f18.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=aeC9QMqoNu5ZXyi0f0chgyzKd4JdTbs~fhcTM9xgxIEfihUz791zbilA6x0hEPkq85H29pw-rRmvWIqaMDyvnTQ2Uq-Y15zrrzKSJL0ravamYmnbHOtX~GZYXTM4do7FOc8aUdXtbNjU39HHgGtT352HNzXw63O2w-Ol5SnxZdDCC0agDaldkmqOeM5V7ew455qR-wajRb5oZBHX7uGKmEkh-8QZ3WkS~ZpDRYW0TEKOVFo994v3XsWW2~KBl9VAgKZhRCQM7xIXpdZlp5Ou8gItWesR-TGYd-YlgRli8ub2FaNuNT2u8Yx9Uj4nPO2P-MNzHhDLhxEg-Sfo~mrFCw__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f18.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f14.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=EBRlDOnojTQx22cJKksvKNFXTrf2RKQVwwi8Q2~II2BoHU~6szgfaEMQgyBVSaGngHOzCyOXBAx8avQsvYgfnty1~3d5q~e8n63t9hdg9dliVnfUTVeNZx3EfBRK8C4L2QDomwxwRtueZke4~cCL0uZZ8aZek9vZYUR67-L43QMl5M-BuPD2y31WOZxta-8iDAY9jTt61AUzqufznpwbqBI8p1l16WC4t9WqhBUTfFnIxqCn5cBBSIXrafFXDGVc2~rOwIAfp-wVirKF95fmYn-dVIbUMJoP~w2zfRl4P414e3pYl8fOY7ALALONYEiEweM-05J7nq8hX7PrbkO8UA__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f14.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f23.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=f0kaT3zIZ5WA55cAS7EZ2vhS4nyfJ52G480Ij4SFw~qBzfAc9a4yyiIhXlNWE0kJr8ymnJv-ldeJ3bL6CdsnhbFDtMZnF~3CWwl6Wpxq~SRsX8TGWVVbm227mnnSJ7ntN50z1z1UaMMr1n7j3u~yhv6HYq~2ECNOY2LBZIUzyvArMWFeazWvfwIP0RHLdfSuxaaF~ODJAkdyaZkskFBOoyzU7GzYl8zKXtqX9sFCKkahrJS9YpLBQQBrRf41DASpvXC8e~TaCof8HW7ULY8InErROV91RrUXxHxiQjMr83PTdr5VArpjE1EoInL3rYLx5OcD8F3PF25NQ4ZTBI2MZQ__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f23.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f05.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=faFl7mnFaYfpAJ~UdR3OrVt0cTLRZZfE9F9~Bdkzhf5Iuor0vnhINHXhCFkxxeaHfz3ivTZY-mdfNhxzkC4oL~UGFqmhX7lION8yQgY8aphVeqslgvOuYHb-KqfpdBSalnLJRYGYPLgrlj49VuqvHbPCPYgUU1oXoHtrGCsUl3BM5X3Zx9m23AbDFmM7yzpZBUy01TVs1zzwDWq-JyZBaAubOdK-3rH2xUuDB-w89lWkfouH6XowRB9tU0ZkaNiKFmJoJByTSQcncWsRkD3JnGGWhr6FLMhw242XqZljLQKFBnnZR10jIZ0SNTmO9z~3jVRkPz3kD3qSP1k3MiUYAQ__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f05.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f24.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=O5IgqeD8YsfNmrzj~n4wxSttmqe5IhKeDdgEwMb6s0XcuCfVH4EjrU3hlu4pHPEBqfqEAuMUrNVslSix458HI4tkrqvmH4sJpyDNsakewFxSIVKS78fPc9-SRFRfHjztD4a-izHzEU3Bn-riFEGWtuTAd4tDQKKxnvgjlxcIu1ntPz5KKSWaL5SEBh4wCN7UIRYSis7cODpMDpwRSsHhmc4iGDZxfjhtJ99sahLBAiXWmfdj53FXrwuQdxTN0tuqY957axhKA6mFob8HEtPhmP24YtlOq15gjXsRE6QUs6eo02t9-Bdpe304~dii7iAxXKzcMwWcreIbyEHukaCBSg__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f24.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f08.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=dkqmMCcZXYlxcDXU9iI8b2Py8YgQ3TDDDAsbCUjhayAsHkETYYxfwRBaG1AiDe2zOHEfTduH6VThknsuc~gZKFfWF9xV5ZGhoTmshl6LAgao-b9ziFv5~MS~BW9Qtid7iNzrab4tbMv6CaWIcIr6ItpfaNIKBBf56RqyzE23qdjR5LHXnQTBZmEVn3iJKH~JTaCoTBbBtUYgr2xHKsWjFpSGxEP-RVknw2i28EhOVgd~Yvlly992KTeb-7CuomJYK5xo~tingD2zgbvuSHe5a0CH0cCelXyH~suGhKCu9yOGM61znOQXJSOv3k7FcvV-UNXsp7KY2cwIdzZ3V5T2GQ__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f08.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f02.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=QiwXbt~GI5vPXO51NiniUmSsr5thN43~svd0riDi9KyMdVFXLJ7BbkJbqxh--h9PAtocuYRaOAMJmjBxIkwlOslo0Is9Jlr43Po1Y5iGIWBWQdEiBw5kQZNr6ulrPa7vKf3AbjYePmzvysd~4a3-jDby-CDBobjIneC07p~DC02PO2TIjlRtgiA63D8DCFq8X0GSNjxmsY9KpR7DT7YVPykwrwc9iYGOyiu4gNysj9kn-KdvkaXSzfQpbhUqkVQQCfL9-5k5GSgKgF9h3-ir1Yop2ZUj3QDjckU1w8vsXr5dfKi8HvUoWxhOUyEE5RP~aeUxjJjUuaoYjIfAJbf3cw__	01CPTAC_PDA_W_JHU_20191125_LUMOS_f02.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
